1,492,666,1696,1818,1955,2606,2621,2632,3873,3878,3882,3884,3885,4765,4940,4989,5112,5248,6790,7658,7859,8687,8700,8710,9069,9923,13420,14550,14915,15881,16257,17256,17284,17286,18611,18613,18851,19360,19406,19572,19573,19949,20256,20719,20732,20734,20736,20890,20950,20958,21786,22319,22725,22821,23727,25288,25325,25843,25991,25992,25993,25994,25995,26221,26431,26576,26643,31395,31494,31798,32209,32391,32765,32794,33304,33394,33880,33989,34564,36286,37152,38336,38929,39145,39150,39238,39540,41995,42741,42742,43004,44857,45637,46826,47890,48110,48112,48141,49370,49371,50921,51195,53171,53939,54899,55030,55779,60378,62808,63122,64870,65770,66829,67043,67764,69510,71533,71660,71761,71944,73733,73827,76877,77015,77262,77345,77498,77664,79791,82944,83263,83730,84752,84915,85718,85719,86604,87032,87099,89017,89352,89767,89988,91342,91459,92199,94053,94264,95374,95582,95693,95975,99767,99943,102636,104442,105912,106436,107279,107288,107376,107378,108427,110448,110890,111683,111982,113109,114291,115002,115882,116436,118010,118433,118802,119486,122397,125047,127294,127479,128304,128397,129105,129719,131190,131492,133522,134322,134658,135212,135718,138149,138160,139843,140251,140679,140978,141724,142020,143894,144302,144660,145361,145709,148987,150107,151509,151537,151898,152874,155289,155513,156117,156506,156523,156529,156925,156926,157361,158663,159487,160139,164574,166759,167952,168780,168783,172001,173363,175813,176450,178113,178203,179091,179092,179236,179238,179254,183219,184132,185182,186845,188642,189091,190421,191618,192772,193904,193959,194582,198137,199829,201164,202877,205253,207631,211637,212080,217026,217094,217262,220408,221171,221298,223611,223780,227927,230027,230167,231943,234344,241341,242263,242620,243869,244657,245090,246488,248065,255484,257090,265459,265462,265694,266950,270991,272578,274766,274954,277502,277630,280692,280711,280871,283108,283798,285267,287379,287688,288608,288970,290607,290934,291668,293528,296232,297275,300417,304590,305073,305260,306316,306702,309875,309922,312549,315429,315822,316158,317046,319051,321649,322893,324817,328243,328360,329083,330179,332590,333269,342041,343723,343977,344271,344744,345736,347160,347520,350650,351044,352151,352724,353194,353256,353513,353754,353756,353814,353822,353842,354168,357426,357434,357437,357438,357439,357442,357443,360018,361754,364814,366003,367133,368065,368691,369172,369484,369841,370633,371240,372200,372287,373148,373434,373464,377042,377443,379121,379711,381315,382599,382913,383262,383812,383970,384178,385323,385417,385439,387453,387969,389470,393696,393760,394071,396372,396400,397722,397820,398426,398474,398829,398922,399623,402781,403674,406787,407151,407233,408224,408225,410744,412248,413297,413391,413392,414881,416225,416450,416634,416942,417192,423065,423074,424483,428184,428350,428429,428495,428723,429308,431151,431837,438050,438429,442729,444120,444433,446370,446389,447954,448100,448574,449976,450213,450573,450617,451087,454992,455127,456275,457682,457788,459934,460417,460780,462559,463847,464537,465785,468490,469232,470909,473848,474577,475697,476228,476959,476972,478132,478307,478323,480197,480608,481203,484760,485533,486655,493125,495709,499420,499984,500779,501132,506388,507998,508093,508510,509701,509893,510290,513201,514930,515685,516493,520713,521211,521269,523272,524737,525767,526018,526068,527436,527847,528222,528774,531302,531349,532539,534507,534528,535009,539895,542587,542749,542866,546615,552284,552379,552825,553382,553981,555663,556644,557170,557422,559341,561396,562273,562742,563544,563698,563765,566056,566057,569110,569368,571174,571310,572490,573403,574941,577658,578788,578827,581659,581690,582686,582942,583000,583497,583498,584444,584871,585803,587936,588612,588628,588820,589319,590199,590356,590880,591717,592757,592926,593269,593406,593843,593933,595810,596095,596232,600052,601213,602198,604369,604638,604705,604823,605351,605464,606870,607057,607333,607631,607803,607962,608276,608860,609054,609350,609492,610040,610310,610740,610923,610933,610939,611021,611024,611694,611696,613983,614173,616045,616903,620763,621675,621921,622295,622342,623510,624352,624480,624961,625618,626246,626879,628851,630305,631231,632134,633199,633687,634011,636139,640995,641287,643376,645226,645516,646129,646808,646817,647433,653204,655336,657382,658876,662247,662472,663286,664373,664477,665674,665823,667283,672359,672747,674168,674768,676800,677559,678700,678780,679908,681562,682170,683882,685205,687010,687757,690066,691123,691340,693065,693184,694249,694796,695037,697006,697025,700107,700874,708537,710833,714500,714663,717159,718018,719393,720394,720566,725721,729436,729886,730529,731412,734384,735312,736430,736443,737572,737902,741063,742068,744339,744528,744963,745468,746543,748901,749383,751310,753168,753666,753852,754689,755721,756063,756224,756648,757507,759488,759584,759777,763860,764045,764840,765579,769900,771352,775242,777742,778578,779354,782479,782771,783902,785811,785949,785950,786280,789564,791311,792952,794571,794629,794669,794688,794752,795925,796778,797281,805596,806679,806849,806850,808519,808755,810923,812799,814054,817640,820504,821889,825908,826084,826300,826635,826964,828792,829269,829542,830617,831746,833414,835304,835744,837533,838321,839751,842466,845734,845797,846908,847550,850137,851433,852368,853155,853599,854630,855268,856487,858349,859074,859543,864020,865748,866517,867001,867028,867290,872747,873489,874515,875153,875629,878295,879666,880264,881325,882449,882586,883925,884687,887145,890814,894383,895051,898609,901426,901438,901878,902202,902229,902612,902684,904343,905254,905752,906562,906829,908527,909730,910819,912034,912325,913252,914295,916095,916216,918046,920075,920207,920937,921048,921321,922255,922436,924106,924393,924567,924571,925029,925218,925662,928606,931047,935779,936275,936286,937068,937075,938132,938223,940569,940828,942046,942928,943347,944284,947759,947926,948528,951933,952636,952846,953952,954215,955398,961532,961740,961742,965196,965803,965806,967609,969283,970085,970139,972448,972956,974215,979248,979745,979817,981344,982245,982714,983083,983085,983126,983400,983515,985636,986239,988879,991055,991450,991547,992065,993345,994297,994715,996250,997054,998500,998615,999412,999421,1000914,1004285,1004427,1005794,1006074,1007321,1009408,1009479,1009646,1011915,1012859,1014068,1014083,1017880,1018762,1019175,1021593,1022355,1022969,1023453,1025581,1027759,1031016,1033699,1034332,1036135,1036698,1036804,1037592,1037622,1037746,1041256,1041506,1041844,1043188,1044258,1044881,1045288,1046357,1048195,1048614,1053354,1054147,1054301,1056003,1056713,1056828,1057381,1057385,1057417,1057739,1058037,1059701,1060578,1061864,1062937,1063494,1063861,1066121,1066935,1066952,1067098,1067198,1067587,1067606,1067652,1071370,1071385,1071848,1071871,1072268,1073491,1074926,1074938,1077936,1079141,1080003,1081979,1082233,1082412,1082590,1083101,1084915,1086527,1086932,1087838,1088393,1088749,1090893,1092702,1093251,1094458,1095016,1095552,1097164,1098556,1099233,1099350,1100320,1102516,1104111,1104337,1105384,1106397,1107322,1107480,1110046,1111432,1111846,1111847,1111849,1112502,1113403,1113526,1115182,1115326,1115858,1116047,1117835,1118651
qid:20374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,,,,,0.0,,,,,,0.0,,,0.0,,0.0,,,,,,1.0,0.0,,,,2.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,33.0,0.0,,,,,,5.0,0.0,,,,0.0,0.0,,,,0.0,,0.0,,1.0,,,,,,0.0,,,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,19.0,,,,,,,,,,,3.0,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,,0.0,0.0,,,0.0,,,,0.0,,109.0,,,,,,,,,,,,,0.0,8.0,0.0,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,0.0,,,,,0.0,,0.0,0.0,0.0,5.0,,,,0.0,,,,,,,0.0,1.0,,,,1.0,,,0.0,,,0.0,,,0.0,,12.0,,,,,,0.0,,,,0.0,,,0.0,,4.0,126.0,,0.0,,,30.0,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,0.0,,0.0,,,,9.0,,,,,,,,,45.0,,,,,1.0,0.0,,0.0,0.0,,,,,,,,,,,,,,11.0,,,0.0,,,,3.0,,,,,,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,10.0,,,0.0,,,,0.0,,,,0.0,0.0,,,,0.0,,,,,0.0,,0.0,,0.0,6.0,0.0,1.0,,0.0,,0.0,,1.0,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,610.0,,,4.0,,,0.0,,,,1.0,0.0,3318.0,0.0,0.0,0.0,,,0.0,,655.0,,,,0.0,0.0,,0.0,,,0.0,0.0,,,223.0,2.0,2969.0,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,35.0,,,,0.0,,,,,0.0,,,11.0,,,,,,,,0.0,,,,,,,,36.0,2.0,0.0,233.0,,,,,,,,,0.0,,1.0,,,180.0,0.0,0.0,,0.0,0.0,,,,11.0,0.0,0.0,,,,0.0,,0.0,,,36.0,2.0,8.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,152.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,5161.0,59.0,,0.0,,,,17.0,,7570.0,,,,2.0,0.0,,,,,604.0,0.0,,0.0,,,,5.0,,,,0.0,,,0.0,0.0,0.0,,5.0,,,,,0.0,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,29.0,58.0,0.0,0.0,,,,,,,,0.0,,,,,,,8.0,,,,,0.0,,,,0.0,56.0,,,,,,,,2.0,5.0,,1.0,0.0,,0.0,,,0.0,,,,,,,,,,,,1224.0,,,0.0,,,0.0,,,2.0,,,,,268.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,15.0,,0.0,,,,0.0,,4.0,21.0,,0.0,,198.0,,,,,,6.0,242.0,,0.0,,,475.0,0.0,0.0,5.0,,1.0,,,,,,203.0,,47.0,,,,,0.0,,,,,,3.0,,,,2.0,,,,0.0,,,,82.0,,,1.0,,,,,,,,,,,,,,,,0.0,,,,7.0,0.0,,10.0,,,0.0,,,,,,,,,,,,,,,0.0,,4.0,,,,357.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,6.0,,,,,40.0,,,,,,,,,,0.0,26.0,,,,,,1.0,,,0.0,,,,30.0,0.0,,,,,,0.0,,,,,,,,,,,,63.0
qid:20407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,54.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,,0.0,,,1.0,,1.0,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,,,,1.0,0.0,,,,8252.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,185966.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,22.0,,0.0,,,0.0,,,0.0,,,0.0,,1.0,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,7.0,,,,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,20.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3.0,,,,,,,,0.0,,24.0,,,,,,,,,2.0,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4.0,,,0.0,,,,,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,21.0,14.0,,,,,0.0,
qid:2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.0,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,2.0,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,0.0,,,0.0,,,,,,,,,17.0,,,,,0.0,,,,,2.0,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,
qid:20425,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,27.0,13.0,0.0,0.0,0.0,0.0,,174.0,4.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,13.0,49.0,,,,,,0.0,9.0,,,,,,0.0,1.0,,,,0.0,,3561.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,60.0,,1.0,,,,,,,,,,,,0.0,,,,,101.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,14.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,2642.0,0.0,,148.0,148.0,0.0,0.0,0.0,,,,,0.0,2.0,,0.0,,,,19585.0,,0.0,,,,,222.0,,0.0,,0.0,,9.0,,0.0,,178.0,,0.0,2.0,10.0,,,0.0,,,,,,0.0,,,,9191.0,0.0,,11.0,,,,,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,,,,,0.0,32.0,,0.0,0.0,,386.0,,,0.0,,,0.0,,,,88.0,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,42.0,,,,0.0,,,208.0,1.0,,,,,,,0.0,,0.0,,,0.0,7600.0,,,,,,,,,,,0.0,1.0,,25.0,,,0.0,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,,,,65.0,0.0,,,,,0.0,0.0,,91.0,,,,71.0,2.0,,,,,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,3.0,0.0,,,,,,14828.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,169.0,,,6.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,67.0,,,0.0,,,,,,,11.0,,,,,,,,0.0,,,0.0,,,,,,,,,,,,54.0,0.0,0.0,,102.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,26.0,13.0,,,,16.0,,,,,0.0,,,,0.0,,,,,,11168.0,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,15.0,,0.0,1.0,40175.0,1.0,0.0,,,,,,9996.0,,0.0,,,,,,,0.0,,,,0.0,45.0,0.0,0.0,,,,,0.0,43.0,,,,,,,,18.0,,,,,,,0.0,0.0,,,0.0,,,,,,,,82.0,6.0,,20.0,36.0,36.0,,,466.0,,,,,,,0.0,,0.0,,,0.0,38.0,0.0,,,,,,,,0.0,0.0,,2.0,,,0.0,,,21.0,,,,1.0,0.0,13.0,,,,0.0,,,0.0,0.0,0.0,,0.0,3353.0,,,,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,25.0,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,971.0,,0.0,,,,,,2.0,0.0,1.0,,0.0,,,,,,,,55.0,,,,,,,,,,,0.0,,,,,,,346.0,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,6.0,0.0,0.0,,,,0.0,,,210.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,509.0,69.0,25.0,,,,,,192.0,,0.0,184.0,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,243.0,,,0.0,,,,,,0.0,,,,0.0,,,,,0.0,3.0,14.0,,,,,64.0,,,,,,,,,,0.0,0.0,,,,
qid:20443,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,1.0,,,,0.0,,,,,1.0,,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,1.0,0.0,0.0,,,,,0.0,,0.0,0.0,,0.0,,,,527.0,,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,0.0,10.0,,0.0,0.0,9.0,0.0,0.0,,,21.0,0.0,,,,,,,0.0,,,7.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,,,2794.0,,,,,,0.0,,,,,18.0,,,,,,0.0,,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,1.0,,,3.0,146.0,,0.0,,,4.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,,,,,,1066.0,,,,,,,,,,,,,,,0.0,,,,,2.0,0.0,0.0,0.0,3.0,2.0,0.0,,,,,,,,,,3.0,,6.0,,0.0,1.0,,,,0.0,,,,2.0,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,11.0,17.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,18.0,,,,,,8603.0,,,,,,,,,0.0,,0.0,,,,0.0,,,,0.0,,,,,0.0,,,,,0.0,,,,54.0,0.0,0.0,,0.0,,0.0,6643.0,,,0.0,14.0,,,,,,,,1277.0,,,158.0,,,,,,,,,,4960.0,,,,0.0,,,,,1.0,,1.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,576694.0,45.0,,,,,,,,,,536.0,,,,,,,,,,,,,163.0,,,0.0,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,44.0,,,,,,,1.0,0.0,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,11.0,,,,,0.0,,,,,,,,,,,,,,39.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,29089.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,2.0,,,,,,0.0,,,0.0,,,,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,0.0,,,0.0,,,3.0,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,0.0,,100.0,,0.0,24155.0,,,,,,,,,,628.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,,,4.0,,,,,,,,0.0,,,,,,,,0.0,,0.0,,,,,4.0,,,,,,,,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,2029.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,
